STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-28,0,",,E",,,65,"H,,S",78,",,E",50,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-29,0,",,E",,,66,"H,,S",77,",,E",54,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-30,0,",,E",,,69,"H,,S",80,",,E",59,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-31,0,",,E",,,67,"H,,S",78,",,E",56,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-01,0,",,E",,,68,"H,,S",79,",,E",57,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-02,0,",,E",,,70,"H,,S",81,",,E",58,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-03,0,",,E",,,71,"H,,S",82,",,E",60,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-04,0,",,E",,,74,"H,,S",86,",,E",62,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-05,0,",,E",,,75,"H,,S",87,",,E",61,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-06,0,",,E",,,78,"H,,S",93,",,E",63,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-07,0,",,E",,,79,"H,,S",89,",,E",67,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-08,0,",,E",,,78,"H,,S",90,",,E",67,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-09,0.31,",,E",,,75,"H,,S",85,",,E",67,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-10,0,",,E",,,75,"H,,S",85,",,E",67,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-11,0.33,",,E",,,78,"H,,S",88,",,E",64,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-12,1.48,",,E",,,69,"H,,S",84,",,E",62,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-13,0.03,",,E",,,72,"H,,S",81,",,E",62,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-14,0,",,E",,,71,"H,,S",80,",,E",66,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-15,0,",,E",,,73,"H,,S",82,",,E",66,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-16,1.14,",,E",,,71,"H,,S",82,",,E",64,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-17,0,",,E",,,73,"H,,S",82,",,E",66,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-18,0,",,E",,,76,"H,,S",85,",,E",65,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-19,0,",,E",,,76,"H,,S",81,",,E",71,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-20,0,",,E",,,74,"H,,S",82,",,E",67,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-21,0,",,E",,,75,"H,,S",85,",,E",65,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-22,0,",,E",,,75,"H,,S",85,",,E",62,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-23,0,",,E",,,75,"H,,S",84,",,E",67,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-24,0,",,E",,,72,"H,,S",81,",,E",63,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-25,0,",,E",,,73,"H,,S",84,",,E",60,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-26,0,",,E",,,75,"H,,S",86,",,E",65,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-27,0,",,E",,,78,"H,,S",92,",,E",64,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-28,0,",,E",,,80,"H,,S",90,",,E",71,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-29,0,",,E",,,77,"H,,S",87,",,E",65,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-06-30,0,",,E",,,77,"H,,S",87,",,E",68,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-07-01,0,",,E",,,78,"H,,S",87,",,E",69,",,E"
