"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-19","0.00",",,E",,,,,"64",",,E","42",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-20","0.00",",,E",,,,,"71",",,E","43",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-21","0.00",",,E",,,,,"72",",,E","46",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-22","0.00",",,E",,,,,"71",",,E","47",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-23","0.00",",,E",,,,,"70",",,E","43",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-24","0.02",",,E",,,,,"65",",,E","43",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-25","0.09",",,E",,,,,"68",",,E","53",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-26","0.30",",,E",,,,,"61",",,E","51",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-27","0.00",",,E",,,,,"57",",,E","48",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-28","0.00",",,E",,,,,"59",",,E","36",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-29","0.07",",,E",,,"50","H,,S","61",",,E","39",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-30","1.11",",,E",,,"49","H,,S","51",",,E","46",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-01","0.14",",,E",,,"49","H,,S","51",",,E","46",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-02","0.27",",,E",,,"52","H,,S","57",",,E","47",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-03","0.20",",,E",,,"59","H,,S","68",",,E","53",",,E"
